combined_station;total_chla_5_0;total_chla_8_35;total_chla_13_92;total_chla_23_23;total_chla_38_75;total_chla_64_63;total_chla_107_81;total_chla_179_85;total_chla_300_0;DVchla_5_0;DVchla_8_35;DVchla_13_92;DVchla_23_23;DVchla_38_75;DVchla_64_63;DVchla_107_81;DVchla_179_85;DVchla_300_0;X19hex_5_0;X19hex_8_35;X19hex_13_92;X19hex_23_23;X19hex_38_75;X19hex_64_63;X19hex_107_81;X19hex_179_85;X19hex_300_0;fucox_5_0;fucox_8_35;fucox_13_92;fucox_23_23;fucox_38_75;fucox_64_63;fucox_107_81;fucox_179_85;fucox_300_0;perid_5_0;perid_8_35;perid_13_92;perid_23_23;perid_38_75;perid_64_63;perid_107_81;perid_179_85;perid_300_0;zeax_5_0;zeax_8_35;zeax_13_92;zeax_23_23;zeax_38_75;zeax_64_63;zeax_107_81;zeax_179_85;zeax_300_0;long_sat;lat_sat;chla_sat;sst;RRS490;RRS555;RRS443;RRS412;KD490;KDPAR;PAR;ZEU;ZHL;sin_day;cos_day;sin_long;cos_long;day;month;year
combined_station_3430;;0.0492;0.0468;;0.0571;0.0601;0.0476;0.06;0.0564;;;;;;;;;;;0.013580000000000002;0.01457;;0.01267;0.016190000000000003;0.013415;0.01451;0.01254;;0.00561;0.0070599999999999994;;0.00601;0.0071;0.005685;0.00688;0.006019999999999999;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.00119;0.00106;;0.00152;0.00172;0.0013;0.00159;0.00202;-39.39566217;61.999999100000004;;15.13;;;;;;;9.973323663;;;0.9398560579418954;0.3415707691678556;0.6346720081757232;-0.7727816263590864;12;3;2001
combined_station_3433;0.14400000000000002;;;;0.15;0.154;0.145;;0.114;0.0;;;;0.0;0.0;0.0;;0.0;0.035;;;;0.039;0.041;0.041;;0.03;0.017;;;;0.017;0.021;0.02;;0.015;0.0;;;;0.0;0.002;0.002;;0.002;0.004;;;;0.004;0.004;0.004;;0.003;-39.27066216;49.20833203;;;;;;;;;;;;0.49377555015997715;0.869589389346611;0.632984550998846;-0.7741644258145612;30;1;1997
combined_station_3437;0.111;;;;0.107;0.103;0.108;;0.106;0.0;;;;0.0;0.0;0.0;;0.0;0.03;;;;0.033;0.028;0.028;;0.031;0.015;;;;0.015;0.013;0.013;;0.014;0.002;;;;0.0;0.002;0.0;;0.0;0.004;;;;0.004;0.004;0.004;;0.004;-39.06232882;49.33333203;;;;;;;;;;;;0.49377555015997715;0.869589389346611;0.6301654314069475;-0.7764608998910993;30;1;1997
combined_station_344;;0.155;;0.157;0.17800000000000002;0.2335;0.17;0.102;0.017;;0.06;;0.063;0.07;0.091;0.06466666666666666;0.03133333333333333;0.0;;0.051;;0.055;0.063;0.087;0.07533333333333334;0.043333333333333335;0.012;;0.006999999999999999;;0.01;0.011;0.011000000000000001;0.005333333333333333;0.005;0.0;;0.008;;0.008;0.01;0.0105;0.0066666666666666645;0.0013333333333333333;0.0;;0.076;;0.079;0.081;0.0645;0.025333333333333333;0.01;0.0;-149.978999;-2.458336292;;;;;;;;;;;;-0.7469720876965558;0.6648553979642859;0.5003173964093593;0.8658420773155806;12;11;1990
combined_station_3448;0.123;;;;0.118;0.132;0.1255;;0.123;0.0;;;;0.0;0.0;0.0;;0.0;0.034;;;;0.032;0.035;0.035;;0.03;0.016;;;;0.016;0.015;0.0165;;0.015;0.0;;;;0.001;0.0;0.0005;;0.002;0.004;;;;0.005;0.005;0.0045000000000000005;;0.004;-38.437328799999996;49.45833204;;;;;;;;;;;;0.49377555015997715;0.869589389346611;0.6216582329036137;-0.7832886067492342;30;1;1997
combined_station_3449;;0.07296;;0.02814;;0.107175;0.27607;0.184255;0.0;;0.029960000000000007;;0.02028;;0.09435;;0.064755;;;0.02017;;0.02543;;0.046189999999999995;0.06600333333333334;0.057225;;;0.00657;;0.00359;;0.01077;0.0075366666666666655;0.007104999999999999;;;0.0;;0.0;;0.00414;0.0;0.0;;;0.056;;0.06878000000000001;;0.07406;0.061123333333333335;0.02204;;-38.312328799999996;-28.83333714;;19.4;;;;;;;25.85974407;;;0.8263541987239096;-0.5631507242749186;0.6199478841752329;-0.7846429894586786;6;5;1999
combined_station_345;0.1855;;;0.2;0.205;0.2423333333333333;0.2241666666666667;0.06299999999999999;0.006999999999999999;0.059000000000000004;;;0.0655;0.065;0.08366666666666668;0.07966666666666666;0.017000000000000005;0.0;0.0645;;;0.07;0.07900000000000001;0.08733333333333332;0.08966666666666667;0.0298;0.004;0.0145;;;0.015500000000000003;0.017;0.017;0.013166666666666669;0.0026000000000000003;0.0;0.009000000000000001;;;0.011;0.0095;0.012000000000000002;0.007166666666666668;0.0;0.0;0.07200000000000001;;;0.077;0.066;0.063;0.03783333333333333;0.005600000000000001;0.0;-149.978999;-0.9583362440000001;;;;;;;;;;;;-0.7354170229639858;0.6776147890466887;0.5003173964093593;0.8658420773155806;13;11;1990
combined_station_3451;0.237;;;;0.231;0.228;0.234;0.222;0.0965;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.059;;;;0.061;0.064;0.061;0.057;0.025;0.037000000000000005;;;;0.039;0.04;0.036000000000000004;0.036000000000000004;0.0165;0.003;;;;0.003;0.002;0.001;0.003;0.001;0.005;;;;0.005;0.005;0.005;0.004;0.002;-38.187328799999996;49.99999872;;;;;;;;;;;;0.49377555015997715;0.869589389346611;0.6182345847148216;-0.7859936375458086;30;1;1997
combined_station_3453;;;0.449;0.541;0.45;;0.157;0.092;;;;0.0;0.0;0.0;;0.0;0.0;;;;0.05682;0.06021;0.00519;;0.018609999999999998;0.02505;;;;0.020030000000000003;0.02062;0.01775;;0.00596;0.007909999999999999;;;;0.01173;0.01384;0.009000000000000001;;0.00082;0.00199;;;;0.047450000000000006;0.04742;0.0112;;0.00368;0.015519999999999999;;-38.10399546;-38.50000411;;11.685;;;;;0.058231067;0.096614666;26.48806477;53.31180191;20.70079041;-0.989932495087353;0.141540295217043;0.6170907497138503;-0.78689199171017;9;10;2003
combined_station_3458;;;0.12069;0.16713999999999998;0.12802000000000002;0.27283;0.13759000000000002;;;;;0.03209;0.04654;0.017519999999999997;0.05823;0.035789999999999995;;;;;0.032659999999999995;0.039200000000000006;0.038590000000000006;0.07526000000000001;0.03926;;;;;0.00704;0.008329999999999999;0.0202;0.01568;0.011179999999999999;;;;;0.00237;0.00304;0.0128;0.005379999999999999;0.00361;;;;;0.02954;0.015330000000000003;0.03555;0.02683;0.016980000000000002;;;-37.60399544;-37.79167076;0.160145655;;;;;;;;16.79163297;;;0.6807734094770165;-0.7324940716135786;0.6102004116133817;-0.7922470938203936;19;5;2003
combined_station_346;0.274;;;0.285;0.256;0.3015;0.21066666666666667;0.048000000000000015;;0.094;;;0.097;0.085;0.1025;0.06266666666666666;0.011666666666666669;;0.101;;;0.105;0.11;0.12;0.09433333333333332;0.021333333333333333;;0.019;;;0.021;0.023;0.024;0.01533333333333333;0.0013333333333333333;;0.012;;;0.013;0.015;0.0135;0.008333333333333333;0.0;;0.08800000000000001;;;0.085;0.07400000000000001;0.07750000000000001;0.03666666666666667;0.0030000000000000005;;-149.978999;-2.88e-06;;;;;;;;;;;;-0.723644038295913;0.6901733882429714;0.5003173964093593;0.8658420773155806;14;11;1990
combined_station_3460;0.149;;;;0.14300000000000002;0.128;0.15450000000000005;;0.094;0.0;;;;0.0;0.0;0.0;;0.0;0.035;;;;0.037000000000000005;0.03;0.040999999999999995;;0.027000000000000003;0.021;;;;0.019;0.017;0.0245;;0.017;0.002;;;;0.0;0.002;0.0025;;0.0;0.004;;;;0.004;0.004;0.0035;;0.003;-37.60399544;50.16666539;;;;;;;;;;;;0.49377555015997715;0.869589389346611;0.6102004116133817;-0.7922470938203936;30;1;1997
combined_station_3465;0.162;;;;0.162;0.152;0.162;0.158;0.154;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.044;;;;0.049;0.044;0.046;0.045;0.044;0.024;;;;0.027000000000000003;0.025;0.026;0.026;0.025;0.002;;;;0.002;0.002;0.002;0.002;0.003;0.004;;;;0.004;0.004;0.004;0.004;0.004;-37.35399544;50.2916654;;;;;;;;;;;;0.49377555015997715;0.869589389346611;0.6067377838449755;-0.7949020453206092;30;1;1997
combined_station_3467;0.10231;0.10347;;0.10540999999999999;;0.1468;0.2726000000000001;0.13532750000000002;0.0;0.04191;0.04247;;0.041010000000000005;;0.0575;0.08273;0.039752499999999996;0.0;0.01961;0.01874;;0.02215;;0.03268;0.07885500000000001;0.043519999999999996;0.0;0.0067599999999999995;0.00541;;0.00704;;0.00959;0.010185;0.004079999999999999;0.0;0.00189;0.0014299999999999998;;0.00079;;0.00152;0.004815;0.0029324999999999998;0.0;0.0482;0.048850000000000005;;0.04957;;0.04997;0.037594999999999996;0.010572499999999999;0.0;-37.2706621;-23.91667031;0.155718513;17.81333333;0.0057602009999999995;0.001661675;0.007978907;0.009940743;0.036153536;0.06462301299999999;48.58908081;84.24658966;30.95508766;-0.989932495087353;0.141540295217043;0.6055810042537961;-0.7957836686480589;9;10;1997
combined_station_347;0.29100000000000004;;;0.28600000000000003;0.293;0.31999999999999995;0.2933333333333333;0.078;0.013;0.081;;;0.08199999999999999;0.085;0.1045;0.08700000000000001;0.021333333333333333;0.0;0.108;;;0.114;0.121;0.129;0.12166666666666665;0.031;0.006;0.028;;;0.025;0.031;0.026;0.025333333333333336;0.0030000000000000005;0.0;0.014;;;0.013;0.013;0.013999999999999999;0.011666666666666669;0.0;0.0;0.075;;;0.07400000000000001;0.073;0.067;0.044333333333333336;0.005666666666666667;0.0;-149.978999;0.9999971520000001;;;;;;;;;;;;-0.711656622281775;0.7025274741691566;0.5003173964093593;0.8658420773155806;15;11;1990
combined_station_3473;;;0.11916;0.12072;;0.18023;0.3863;0.18072666666666667;;;;0.05486;0.052320000000000005;;0.08592999999999999;;0.046393333333333335;;;;0.018940000000000002;0.02228;;0.03166;0.087025;0.046046666666666666;;;;0.00949;0.01291;;0.014490000000000001;0.01113;0.008433333333333333;;;;0.00126;0.0016;;0.0036;0.006525;0.0030033333333333327;;;;0.07451;0.07637999999999999;;0.08857000000000001;0.054810000000000005;0.01393333333333333;;-36.97899542;-22.91667028;;;;;;;;;;;;-0.9813064702716093;0.19245158197082995;0.6015222036757375;-0.7988560812093031;11;10;1996
combined_station_3476;;0.06695000000000001;0.04232;0.08551;;0.115765;0.1835933333333333;0.09376666666666666;0.0;;0.02295;0.016319999999999998;0.02951;;0.048265;0.061593333333333326;0.0231;0.0;;0.01017;0.00546;0.01345;;0.023895;0.06097;0.035353333333333334;0.0;;0.00822;0.00421;0.01064;;0.00672;0.00509;0.00386;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.06998;0.06284000000000001;0.04766;;0.05867000000000001;0.01020666666666667;0.01027;0.04211;-36.89566209;-23.50000363;0.121241413;19.04;;;;;;;41.08720271;;;-0.9844738167520923;0.17553149042142777;0.6003596788301373;-0.7997301144979939;11;10;1998
combined_station_3478;;;0.07456;;0.08902;0.0588;0.030414999999999998;0.04624;;;;0.04386;;0.04782;0.0;0.016965;0.01814;;;;0.01368;;0.01845;0.02438;0.035070000000000004;0.014819999999999996;;;;0.00198;;0.00286;0.0033399999999999997;0.002175;0.00161;;;;0.00168;;0.00266;0.00449;0.005860000000000001;0.00484;;;;0.05329;;0.05033;0.03612;0.005485000000000001;0.061;;-36.85399542;-22.25000359;0.06535487599999999;25.83666667;0.006266575;0.0015205779999999999;0.009382340999999999;0.012588773999999999;0.03185652;0.056275528;43.40099716;96.49214554;35.64902687;0.9587178169872964;-0.2843591872810036;0.5997779399337839;-0.8001664969047294;17;4;2000
combined_station_348;;0.247;;0.282;0.317;0.3435;0.23133333333333336;0.053333333333333316;0.011;;0.076;;0.083;0.108;0.12300000000000001;0.07333333333333335;0.015;0.0;;0.092;;0.105;0.132;0.1335;0.09566666666666668;0.02333333333333333;0.005;;0.023;;0.023;0.028;0.024;0.013999999999999999;0.0013333333333333333;0.0;;0.008;;0.01;0.013;0.0155;0.009000000000000001;0.0;0.0;;0.08800000000000001;;;;0.07400000000000001;0.035333333333333335;0.0023333333333333327;0.0;-149.9373324;0.041663788;;;;;;;;;;;;-0.723644038295913;0.6901733882429714;0.5009469211776316;0.8654780079023682;14;11;1990
combined_station_3481;;;;0.03447;0.02205;0.02277;;0.19481;0.0249;;;;0.00447;0.00205;0.00277;;0.09481;0.004900000000000001;;;;0.00949;0.00763;0.004070000000000001;;0.02293;0.01195;;;;0.00221;0.0017;0.0007;;0.0024300000000000003;0.00054;;;;0.00091;0.0007;0.00046;;0.0035;0.0;;;;0.00634;0.01014;0.01326;;0.00064;0.008740000000000001;-36.68732875;29.29166472;0.038381379;19.22333333;0.007746765;0.0014855410000000002;0.013146713;0.016169945;;;61.4948349;;;0.6287628145958347;-0.7775971469736267;0.597447815643243;-0.8019077924444415;22;5;2004
combined_station_3484;;0.0619;0.065;;0.0418;0.0597;0.049450000000000015;0.0605;0.0704;;;;;;;;;;;0.01911;0.02123;;0.01196;0.015280000000000004;0.01379;0.017490000000000002;0.01874;;0.008960000000000001;0.00891;;0.004900000000000001;0.006370000000000001;0.007940000000000001;0.0073599999999999985;0.00885;;0.00093;0.0;;0.0;0.0;0.0;0.0;0.00079;;0.0012;0.0006900000000000001;;0.0005099999999999999;0.00145;0.004849999999999999;0.00149;0.00202;-36.56232874;62.74999913;;23.85;;;;;;;;;;0.6744436188329455;0.7383263540031065;0.5956969036615959;-0.8032093120525853;12;2;2001
combined_station_3489;0.172;;;;0.165;0.141;0.16699999999999998;0.121;0.08;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.046;;;;0.045;0.035;0.048;0.033;0.018000000000000002;0.024;;;;0.024;0.016;0.026;0.017;0.009000000000000001;0.001;;;;0.001;0.001;0.001;0.0005;0.0;0.004;;;;0.005;0.004;0.004;0.003;0.002;-36.39566207;50.99999875;;;;;;;;;;;;0.49377555015997715;0.869589389346611;0.5933579454589105;-0.8049387234819683;30;1;1997
combined_station_349;;0.252;;0.244;0.32299999999999995;0.382;0.31866666666666665;0.09633333333333334;0.009000000000000001;;0.067;;0.065;0.091;0.1175;0.09466666666666668;0.030666666666666675;0.0;;0.098;;0.095;0.132;0.1575;0.131;0.04033333333333334;0.006;;0.026;;0.027000000000000003;0.032;0.033;0.021666666666666667;0.003666666666666667;0.0;;0.011;;0.013;0.017;0.016;0.010666666666666666;0.0013333333333333333;0.0;;0.077;;0.07400000000000001;0.087;0.0735;0.046000000000000006;0.009000000000000001;0.0;-149.9373324;1.04166382;;;;;;;;;;;;-0.711656622281775;0.7025274741691566;0.5009469211776316;0.8654780079023682;15;11;1990
combined_station_3493;0.267;;;;0.269;0.252;0.265;0.258;0.149;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.067;;;;0.068;0.063;0.067;0.065;0.0375;0.044;;;;0.045;0.042;0.046;0.043;0.024;0.003;;;;0.003;0.003;0.003;0.003;0.0015;0.006;;;;0.006;0.005;0.006;0.005;0.0035;-36.06232873;51.20833209;;;;;;;;;;;;0.49377555015997715;0.869589389346611;0.5886649866334822;-0.8083770985819688;30;1;1997
combined_station_3494;;0.2607;0.2214;;0.2112;0.279;0.0463;0.0075;;;;;;;;;;;;0.07601999999999999;0.06873;;0.058670000000000014;0.08617000000000001;0.014685;0.00108;;;0.0351;0.03084;;0.02837;0.03978;0.008634999999999999;0.00176;;;0.00771;0.0094;;0.0081;0.01201;0.0;0.0;;;0.0087;0.00707;;0.00797;0.01028;0.003455;0.0;;-36.06232873;56.24999892;;7.07;;;;;;;;;;-0.7354170229639858;0.6776147890466887;0.5886649866334822;-0.8083770985819688;13;11;2001
combined_station_3497;;;0.0434;0.053;0.0461;0.0575;0.0425;0.04535;0.0349;;;;;;;;;;;;0.01031;0.01296;0.01158;0.0104;0.01054;0.01024;0.01193;;;0.00558;0.00628;0.004529999999999999;0.0061600000000000005;0.0045899999999999995;0.00504;0.0035600000000000002;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.001;0.00149;0.00119;0.00164;0.00116;0.0012399999999999998;0.00101;-35.97899539;64.58333252;;20.14;;;;;;;;;;-0.5086709438521049;0.8609610158889941;0.587488627492706;-0.8092324218459963;30;11;2001
combined_station_350;0.084;;;;0.093;0.1515;0.251;0.20066666666666666;0.08800000000000001;;;;;;;;;;0.021;;;;0.023;0.0295;0.042;0.043333333333333335;0.028;0.002;;;;0.0;0.0005;0.002;0.004333333333333334;0.001;0.0;;;;0.0;0.0015;0.0013333333333333333;0.0;0.0;0.076;;;;0.079;0.0865;0.069;0.03066666666666666;0.004;-145.4789989;-12.00000326;;;;;;;;;;;;-0.99665890175417;-0.08167639533042288;0.5667082727160273;0.8239185236631209;25;9;1992
combined_station_3503;;;0.05042;;0.03729;0.04789;0.20735;0.07546;;;;0.01332;;0.01129;0.01229;0.09605;0.02216;;;;0.00934;;0.00788;0.01036;0.03674;0.02235;;;;0.0022600000000000003;;0.0017399999999999998;0.00199;0.00551;0.00312;;;;0.00146;;0.00136;0.00184;0.00375;0.0;;;;0.02444;;0.03696;0.06257;0.00507;0.04911;;-35.81232872;18.04166436;0.042633628;24.26;0.006316419;0.001166157;0.009543573;0.012292411000000001;0.027232105;0.045867559;50.82953898;114.5234451;43.60480118;0.4559066935084588;-0.8900275764346767;0.5851321835257256;-0.8109379309185238;4;6;2003
combined_station_3504;;;;0.06289;0.05644;0.07608999999999999;;0.19152;0.06425;;;;0.01629;0.01944;0.02819;;0.08172;0.01535;;;;0.019940000000000003;0.01091;0.0162;;0.05075;0.020030000000000003;;;;0.00213;0.00519;0.006889999999999999;;0.004520000000000001;0.00238;;;;0.00047999999999999996;0.0028;0.00207;;0.00206;0.0015300000000000001;;;;0.04368;0.047869999999999996;0.03493;;0.00462;0.01872;-35.81232872;21.41666447;0.066863783;24.045;;;;;0.033019442;0.058704183;52.84294128;92.62221527;34.08019638;0.440518784350495;-0.8977433935342337;0.5851321835257256;-0.8109379309185238;5;6;2003
combined_station_3519;;;;0.02498;0.02514;0.039;;0.18487;0.03269;;;;0.00498;0.00514;0.009000000000000001;;;0.01269;;;;0.00674;0.00793;0.01112;;0.02752;0.0192;;;;0.0016699999999999998;0.00171;0.00179;;0.00227;0.00136;;;;0.00064;0.0007599999999999999;0.00183;;0.00136;0.00091;;;;0.01746;0.022670000000000003;0.041760000000000005;;0.00267;0.00921;-35.22899537;25.91666462;0.030658846;22.14333333;0.007886714;0.001513791;0.01347259;0.016882504;0.02572528;0.041920677;51.90000407;122.4447708;47.78675461;0.6420547132365637;-0.766658819300159;0.5768457705064267;-0.8168530816792251;21;5;2004
combined_station_3525;;0.0695;;;0.07053;0.08975;0.1773;0.27910250000000003;0.05193;;0.0211;;;0.01933;0.02935;0.0864;0.08309;0.00863;;0.01882;;;0.019530000000000002;0.022330000000000003;0.04517;0.0877975;0.03505;;0.003820000000000001;;;0.00526;0.00421;0.00468;0.0071375000000000015;0.00131;;0.00228;;;0.00248;0.0032;0.00529;0.00948;0.00183;;0.04685;;;0.04782;0.04968;0.06568;0.042724999999999985;0.00235;-35.0623287;-18.87500348;;;;;;;;;;;;-0.9844738167520923;0.17553149042142777;0.5744672039971305;-0.8185275997373084;10;10;1996
combined_station_3529;0.1065;;0.2666;0.2069;0.2969;0.2571;0.14705;;;;;;;;;;;;0.06609999999999999;;0.11357;0.09384;0.13752;0.12577;0.06086;;;0.02485;;0.03943;0.031;0.04701;0.04032;0.019355;;;0.00446;;0.0081;0.00719;0.01135;0.01439;0.005335;;;0.00359;;0.00793;0.0056;0.00839;0.0076;0.003954999999999999;;;-35.02066203;60.8333324;;13.63;;;;;;;;;;-0.622046748440868;0.7829801036770624;0.5738718020304807;-0.8189451476346195;22;11;2002
combined_station_3530;;0.05836;0.05426;;0.0;0.062415;0.11745;0.176988;0.06831999999999999;;0.01436;0.01326;;;0.013915;0.04045;0.07058800000000001;0.01332;;0.01138;0.01242;;;0.018215000000000002;0.03712;0.055305999999999994;0.033415;;0.005059999999999999;0.00661;;;0.00613;0.00479;0.0021620000000000003;0.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;;0.03519;;;0.03885;0.041725;0.04795;0.022848;0.016375;-34.93732869;-19.58333684;0.035988692;14.745;0.007527093;0.001924556;0.012485008999999998;0.016532923999999997;0.030868346;0.054279629;51.10429891;99.54984283;36.84702682;-0.9873494423939864;0.15855938510313475;0.5726800879363466;-0.819778943911844;10;10;1998
combined_station_3536;;;0.08797999999999999;0.10922;;0.1059;0.24125;0.08889;;;;0.04798;0.05922;;0.0559;0.12125;0.03889;;;;0.01768;0.01878;;0.02017;0.06315;0.02365;;;;0.00387;0.00463;;0.00426;0.00795;0.00435;;;;0.0018;0.00297;;0.0024300000000000003;0.0033399999999999997;0.0019399999999999999;;;;0.03872;0.03703;;0.0363;0.0089;0.05258;;-34.77066202;-35.95833736;0.121790643;13.35333333;0.0056594259999999995;0.001625172;0.007553228;0.009019705;0.038422033;0.068451444;23.85512924;79.57156118;29.32834625;0.8359254794186372;-0.548842958284719;0.5702930280747941;-0.8214413321286446;4;5;2004
combined_station_3549;;0.07399;;0.08273;;0.12077;;0.20067800000000005;0.13001;;0.019190000000000002;;0.02083;;0.03337;;0.086618;0.01141;;0.02057;;0.02273;;0.03095;;0.062050000000000015;0.02852;;0.00692;;0.00748;;0.00932;;0.004782;0.0;;0.0007;;0.00177;;0.00375;;0.0051080000000000006;0.0;;0.03307;;0.036969999999999996;;0.04779;;0.031239999999999997;0.00176;-34.22899534;-20.66667021;0.097368002;20.02333333;;;;;;;53.60397339;;;-0.9922222094179324;0.12447926388678869;0.5625018616876399;-0.8267960181314006;8;10;1997
combined_station_3555;;;0.0362;0.0422;0.0423;0.0394;0.0381;0.0354;0.0358;;;;;;;;;;;;0.0096;0.01092;0.011640000000000001;0.01034;0.012685;0.01043;0.007589999999999999;;;0.0045899999999999995;0.005690000000000001;0.00498;0.00456;0.006595;0.00446;0.0088;;;0.00055;0.0;0.0;0.0;0.0;0.0;0.0;;;0.001;0.0010500000000000002;0.0027;0.00272;0.0013050000000000002;0.00114;0.0009699999999999999;-34.020662;64.45833252;;23.11;;;;;;;;;;-0.5234156073655503;0.8520775211013093;0.5594918345750834;-0.828835862546866;29;11;2001
combined_station_356;;0.27040811000000003;0.28092114;0.309242185;0.32628394;0.3875311100000001;0.24679479;0.01803107;;;0.04071974516;0.04208171024;0.044884225385;0.047593009410000005;0.058433617875;0.03444781727;0.002374667383;;;0.10212080390000004;0.1068485777;0.11924581385;0.1269672023;0.16339833379999996;0.1193424976;0.007804406938999998;;;0.037816546549999996;0.041450442930000005;0.048255434289999996;0.05352370843;0.062465327734999986;0.02856289425;0.001073072308;;;0.013477636730000004;0.01278071217;0.014524935985;0.01649461897;0.01721767942;0.010142749614;0.0;;;0.04806057534;0.048650987039999996;0.05165028701;0.04986022752;0.04379951303;0.021295902285;0.0008232096610000001;;-141.2706654;-8.375003148;0.19908653199999998;26.41666667;0.004436843;0.001639636;0.005172085999999999;0.00634872;0.049025208;0.084666848;46.16224861;62.47688293;23.62199593;-0.8919813464595484;0.4520722039323045;0.6256421433100963;0.7801101899823826;27;10;2004
combined_station_3561;;;0.07897;;0.05661;0.06564;0.24065;0.02879;;;;0.02817;;0.019809999999999998;0.02424;0.07365000000000001;0.00409;;;;0.01258;;0.01091;0.014219999999999997;0.06748;0.0167;;;;0.00348;;0.00325;0.00369;0.0103;0.00179;;;;0.00155;;0.00252;0.0022600000000000003;0.00512;0.00036;;;;0.04286;;0.04779;0.03126;0.00134;0.03946;;-33.60399532;14.41666425;0.054509897;23.595;0.0060216340000000005;0.00149276;0.008754924;0.011010723;0.029736117000000006;0.05179802;53.8983345;103.7177124;38.61164856;0.47115950767386416;-0.8820480249558534;0.5534496287359295;-0.8328826498685524;3;6;2003
combined_station_3563;;;0.0884;0.09964;0.09195;;0.10046;0.0884;;;;0.0357;0.03954;0.03765;;0.038860000000000006;0.0357;;;;0.01954;0.02094;0.017509999999999998;;0.02593;0.02545;;;;0.00365;0.00365;0.00329;;0.005889999999999999;0.005849999999999999;;;;0.00251;0.00233;0.00168;;0.00415;0.0;;;;0.03542;0.031100000000000006;0.01761;;0.00785;0.03812;;-33.56232865;-34.79167066;0.120357804;12.01;0.005238001;0.001712001;0.006498001999999999;0.007476000999999999;0.0425843;0.075295076;17.64714432;71.52444458;26.56921005;0.6680638642135338;-0.7441039398713604;0.5528437930398895;-0.8332849095581102;20;5;2003
combined_station_3569;0.0972;;0.0162;0.0298;0.0173;0.027000000000000003;0.05415;0.015;0.0039;;;;;;;;;;0.05215;;0.00872;0.017920000000000002;0.009179999999999999;0.017740000000000002;0.027915;0.00717;0.00209;0.014130000000000004;;0.00227;0.005860000000000001;0.00253;0.005679999999999999;0.00675;0.00253;0.00172;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00386;;0.0;0.0;0.0;0.0;0.0015550000000000002;0.0;0.0;-33.31232864;65.24999921;;22.43;;;;;;;;;;-0.6354323008901775;0.7721565844991641;0.5492026504368642;-0.8356892058373876;21;11;2002
combined_station_357;;0.27746796;;0.27939790499999995;0.30982685;0.3336894066666667;0.218251465;0.037736290000000006;;;0.04530377728;;0.045647238269999994;0.04894078375;0.050094546219999994;0.035381009734999996;0.006471205977999999;;;0.1011458601;;0.10437477835;0.11630660289999999;0.13290818229999998;0.10692409774999996;0.015781569630000002;;;0.035747520539999994;;0.039486639665;0.046080111119999996;0.04914798256;0.025045100823499998;0.001832824623;;;0.01064762247;;0.01151642145;0.01336323777;0.014969702223333334;0.0086599129895;0.0;;;0.05512501187000001;;0.054367982125000006;0.055460196620000006;0.04392681014333333;0.024482130069999997;0.002305747197;;-141.2706654;-8.33333648;0.186487868;27.19333333;0.004751629;0.0019670070000000002;0.005539849;0.006733093000000001;0.047304057;0.082253344;58.37583923;64.65131378;24.32216835;-0.8840675099433637;0.46735921715800205;0.6256421433100963;0.7801101899823826;28;10;2004
